,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
29,29,10.215810434253612*x4 + 5.119647169013124*x5 + 19.916266989743967*(x3 - 1*0.44614991413726923)*(x3 - cos(sin(-1.3567027218189325))) + 9.92912557727281*sin(3.1431802653594416*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*cos(sin(t6)) + x3) + t7*x4 + t8*x5,29,8,"[-1.0, 9.92912557727281, 3.1431802653594416, 19.916266989743967, -0.44614991413726923, -1.3567027218189325, 10.215810434253612, 5.119647169013124]","[-0.9120878814387512, 9.929125450584516, 3.143180255337386, 19.916267054890906, -0.446150076071051, -1.996903056140075, 10.215810275547476, 5.119646924469917]",0.23563174702482662,0.010427553685814843,0.23563174702480846,0.010427556645706463,0.2447388831190782,157.23975858536056,159.23975858536056,180.68629025925338,168.18628253565268,69.61987929268028,69.61987929268412,2199.2394768918616,2199.2394142943617,66.77496769682733,31.791435546145074,"[5.28845590e+03 1.59019464e+02 1.52030566e+03 5.34328137e+00
 1.59784008e+04 1.24668986e+03 1.39323220e+02 1.23066002e+02
 8.88547902e+02]",1.2587388962679054,1.0231071492430956,0.23563174702480974
30,30,10.215810486444505*x4 + 5.1196472216875994*x5 + 19.91626659432566*(x3 - 1*0.44614995487761294)*(x3 - cos(cos(sin(-6.498948843247907)))) - 9.929125538206785*sin(-3.1431803048342397*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*cos(cos(sin(t6))) + x3) + t7*x4 + t8*x5,31,8,"[-1.0, -9.929125538206785, -3.1431803048342397, 19.91626659432566, -0.44614995487761294, -6.4989488432479074, 10.215810486444505, 5.1196472216875994]","[-0.5471342175399744, -9.929125502333777, -3.143180267956012, 19.916267067716028, -0.5593710064763707, -5.150722049688865, 10.215810313101915, 5.119646918560093]",0.23563174702482256,0.010427568812805887,0.23563174702480857,0.010427555776057442,0.24473888251565076,157.23975858536062,159.23975858536062,180.68629025925344,172.76736924410426,69.61987929268031,69.61987929268327,2199.239458500021,2199.239734208716,71.38013788281542,31.767352068608545,"[1.06244329e+04 1.58934199e+02 1.52022039e+03 5.34328137e+00
 1.40604470e+04 1.78687287e+02 1.39323220e+02 1.23066002e+02
 8.88519480e+02]",1.2587487617905608,1.023117014765752,0.23563174702480874
31,31,"10.258667311488534*x4 + 5.127230274189247*x5 + 20.01434327284622*(x3 - 1*0.42550259196328044)*(x3 - protected_pow(sin(protected_div(protected_exp(x1), x9 + 58778.59845531117)), -protected_pow(protected_sqrt(-8228.815122797414), sin(-1.9469798347407783)) + protected_sqrt(protected_exp(-5.41145448036147)))) + 9.96382671208891*sin(3.1366970914189487*x1*x2)","t11*x4 + t12*x5 + t3*sin(t4*x1*x2) + t5*(t6 + x3)*(t2*protected_pow(sin(protected_div(protected_exp(x1), t7 + x9)), t1*protected_pow(protected_sqrt(t9), sin(t10)) + protected_sqrt(protected_exp(t8))) + x3)",43,12,"[-1.0, -1.0, 9.96382671208891, 3.1366970914189487, 20.01434327284622, -0.42550259196328044, 58778.59845531117, -5.41145448036147, -8228.815122797414, -1.9469798347407783, 10.258667311488534, 5.127230274189247]","[1.376749180112548, -0.5743318316124283, 9.94514844751973, 3.140523867304372, 19.34383810161837, -0.4463374152035724, 0.24806601908091408, -6814.434481129344, 1156.10987643561, -45.51857100281696, 10.238136781939394, 5.153668589995199]",0.2399013614250393,0.014273970627559788,0.21320446761374373,0.024138675362204917,0.258980861481629,155.7536570944206,159.98621523395548,189.62086951226578,215.0889581413588,64.8768285472103,70.5228420369663,2489.210144566475,2280.58566413834,113.4794651734561,36.732664420692394,"[5.40012479e+00 1.26485133e+04 1.58877356e+02 1.52255097e+03
 5.51381163e+00 1.55146154e+04 1.81703502e+07 0.00000000e+00
 0.00000000e+00 1.70530257e-01 1.39209533e+02 1.23009158e+02
 7.18841875e+02]",1.8776915582537548,1.6557602486036842,0.22193130965007057
32,32,"10.215809695182573*x4 + 5.1196466806392715*x5 + 19.91626711443453*(x3 - 1*0.5593706740906756)*(x3 - protected_div(protected_exp(sin(-0.9613592434491979)), cos(cos(13.976374958657104)))) - 9.929125058682464*sin(-3.143180251574604*x1*x2)","t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*protected_div(protected_exp(sin(t6)), cos(cos(t7))) + x3) + t8*x4 + t9*x5",34,9,"[-1.0, -9.929125058682464, -3.143180251574604, 19.91626711443453, -0.5593706740906756, -0.9613592434491979, 13.976374958657104, 10.215809695182573, 5.1196466806392715]","[-0.7622560221198492, -9.9291254561061, -3.143180266313689, 19.916266894384485, -0.5593710191748253, -1.5983526058281514, 12.094740166148425, 10.215810326186034, 5.119646958573328]",0.23563174702486914,0.01042754139891311,0.2356317470248106,0.010427552521472578,0.24473887931237182,159.23975858536147,161.71166869772102,185.2914604452424,187.5852262912266,69.61987929268074,69.61987929269311,2199.2393896701783,2199.2391544438588,84.48682609279201,33.478520905753825,"[5.47382228e+03 1.58991043e+02 1.52027724e+03 5.28643795e+00
 1.40603902e+04 2.41584530e+00 1.00411057e+03 1.39237954e+02
 1.23037580e+02 8.88519480e+02]",1.2587594833179794,1.0231277362931699,0.23563174702480955
33,33,"10.191662830547287*x4 + 5.106466101883025*x5 + 19.873825093829975*(x3 - 1*0.4651358109076133)*(x3 - cos(protected_exp(sin(protected_div(x10*x9, protected_exp(283.5116822230882)))))) + 9.909943413120674*sin(3.142218587718521*x1*x2)","t2*sin(t3*x1*x2) + t4*(t6 + x3)*(t1*cos(protected_exp(sin(protected_div(x10*x9, protected_exp(t5))))) + x3) + t7*x4 + t8*x5",35,8,"[-1.0, 9.909943413120674, 3.142218587718521, 19.873825093829975, 283.5116822230882, -0.4651358109076133, 10.191662830547287, 5.106466101883025]","[-0.825741457787857, 9.929125555464207, 3.14318025530573, 19.916266735130378, 284.775099763051, -0.5593710495461934, 10.215810492862456, 5.119646983009931]",0.23575992679773683,0.010135055074027309,0.23563174702481318,0.010427569308346206,0.2447388958312491,157.23975858536258,159.23975858536258,180.6862902592554,190.07462616696404,69.61987929268129,69.64698749231515,2199.2397446886894,2193.053484502078,92.36700653653405,28.08774033774869,"[4.66454253e+03 1.58962621e+02 1.52030566e+03 5.37170308e+00
 0.00000000e+00 1.40605323e+04 1.39294798e+02 1.23151267e+02
 8.88547902e+02]",1.7029389543439934,1.4673072073191833,0.2356317470248102
34,34,"10.388821831810318*x4 + 5.1224193555452855*x5 + 12.52026585362398*(x3 - 1*0.44838938107491877)*(x3 - (sin(protected_exp(sin(cos(x8)))*sin(cos(cos(x9))) - protected_pow(protected_div(protected_pow(-0.24664980437423192, x7) - sin(x1), protected_div(22.56520411286637, 0.916739530260916) + protected_exp(x5)), sin(sin(protected_exp(0.44988856868108484))))) + cos(protected_sqrt(x1 - protected_exp(x3) - 1*(-0.021690236990464535)))*cos(cos(sin(x3) + cos(x6))) + cos(protected_sqrt(protected_sqrt(protected_exp(x1 + 3.0312884016894435)))))) - 9.890989036831193*sin(-3.1436754263381337*x1*x2)","t15*x4 + t16*x5 + t5*sin(t6*x1*x2) + t7*(t14 + x3)*(t4*(sin(t2*protected_pow(protected_div(t1*sin(x1) + protected_pow(t8, x7), protected_div(t9, t10) + protected_exp(x5)), sin(sin(protected_exp(t11)))) + protected_exp(sin(cos(x8)))*sin(cos(cos(x9)))) + cos(protected_sqrt(t12 + t3*protected_exp(x3) + x1))*cos(cos(sin(x3) + cos(x6))) + cos(protected_sqrt(protected_sqrt(protected_exp(t13 + x1))))) + x3)",79,16,"[-1.0, -1.0, -1.0, -1.0, -9.890989036831193, -3.1436754263381337, 12.52026585362398, -0.24664980437423192, 22.56520411286637, 0.916739530260916, 0.44988856868108484, 0.021690236990464535, 3.0312884016894435, -0.44838938107491877, 10.388821831810318, 5.1224193555452855]","[-1.101049435128634, 0.10021395952195822, 0.4030022565296703, -0.49716359253213416, -10.050673426478122, -3.136629448411102, 23.497015434260984, 0.7889557723934484, -12.09953033907962, 11.888763366484207, 1.7616873092433922, -2.538932431380174, 1.684944188497894, -0.3956655849009194, 10.38207975725234, 5.1555540713099965]",0.23961259916643546,0.09362437752837145,0.2049913678217943,0.08181098398415422,0.3176139006538643,160.27974941468605,167.7431640488324,204.5676425764836,343.18526389680346,63.139874707343026,70.46177292462185,3708.897478855254,3958.7339571433254,228.33936887379699,51.706020315663466,"[ 1.80740614e+04  1.91526794e+03  3.50509310e+03  3.11708419e+04
  1.58792091e+02  1.55060320e+03  3.38218342e+00  1.93282830e+04
 -9.91917659e+00 -1.02033937e+01  6.24061158e+03  7.27325755e+02
  8.85663098e+02  1.78807227e+04  1.39195322e+02  1.23037580e+02
  6.56683596e+02]",4.24236584233411,4.041345613321305,0.20102022901280547
35,35,"10.236957412553478*x4 + 5.126352907107188*x5 + 19.83789650531994*(x3 - 1*0.48454286109086664)*(x3 - 1*0.5204007175778766) + 9.940943368452494*sin(x1*x2*(protected_exp(cos(cos(sin(protected_exp(protected_sqrt(protected_sqrt(7.6924657390459314))))))) + protected_sqrt((-x2 + x2 - protected_exp(x9) + sin(x7) + sin(22.88475729206086))*protected_exp((x2 - 0.6753868356309181)*sin(0.6252360795327893)*cos(x5 + x9))*protected_pow(protected_pow(sin(x8 - 1*(-0.9859055809083624)), protected_div(x10, x7)*sin(x2)), protected_exp(-65.19102221145741*x1 + sin(x2)))*protected_sqrt(cos(x9 + 0.7357550495936162))*sin(cos(1.080220730932215e-5))*cos(x1 - protected_exp(2.7068924654538917) + 20.651055913266077)*cos(protected_sqrt(-9.869879253050389)))))","t16*(t17 + x3)*(t18 + x3) + t19*x4 + t20*x5 + t4*sin(x1*x2*(protected_exp(cos(cos(sin(protected_exp(protected_sqrt(protected_sqrt(t5))))))) + protected_sqrt((t1*protected_exp(x9) + t2*x2 + x2 + sin(t8) + sin(x7))*protected_exp((t14 + x2)*sin(t15)*cos(x5 + x9))*protected_pow(protected_pow(sin(t6 + x8), protected_div(x10, x7)*sin(x2)), protected_exp(t7*x1 + sin(x2)))*protected_sqrt(cos(t9 + x9))*sin(cos(t13))*cos(t10 + t3*protected_exp(t11) + x1)*cos(protected_sqrt(t12)))))",96,20,"[-1.0, -1.0, -1.0, 9.940943368452494, 7.6924657390459314, 0.9859055809083624, -65.19102221145741, 22.88475729206086, 0.7357550495936163, 20.651055913266077, 2.7068924654538917, -9.869879253050389, 1.080220730932215e-05, -0.6753868356309181, 0.6252360795327893, 19.83789650531994, -0.5204007175778766, -0.48454286109086664, 10.236957412553478, 5.126352907107188]","[-0.617287760830162, -0.7390736250242957, -0.20008981029806516, 9.944365937988701, 5.774908608667889, 0.9878120214113408, -65.83648605531613, 23.56194292329663, 0.735244474561793, 20.546490870860993, 3.296825347287065, -9.869580456269652, -1.4837714214392928e-05, -0.7188689178515872, -4.712400481440907, 19.80894114598773, -0.4690369491549779, -0.5369087533610404, 10.249337730476649, 5.111002111010549]",0.20675152097349972,0.09979884276910056,0.2027175458785542,0.08951666790790985,0.32208965942362894,167.31798738682008,179.16414123297392,222.02656129257002,386.11943659640315,62.65899369341004,63.51212207472629,3871.8617386258516,4089.315118710654,277.47568875803177,45.98475414496135,"[3.74370757e+02 1.31947786e+02 2.10131077e+04 1.56674673e+02
 2.98427949e-01 6.53699317e-01 0.00000000e+00 8.81072992e-01
 2.32205366e+03 2.88338242e+01 8.41325232e+02 1.56319402e-01
 8.10018719e-01 1.07476694e+02 2.27373675e-01 5.51381163e+00
 1.50918993e+04 1.39497587e+04 1.39351641e+02 1.23108634e+02
 6.39488462e+02]",2.795453889766793,2.592736335141112,0.20271755462568078
36,36,"10.2395346984487*x4 + 5.214474380237006*x5 + (x3 - 1*0.42717697125190346)*(x3 - 1*0.5787205574849191)*(-x5 + protected_div(-0.01425361114364594, x9) + 20.44535466175471) + 9.932246311806159*sin(3.140505332195575*x1*x2)","t2*sin(t3*x1*x2) + t8*x4 + t9*x5 + (t6 + x3)*(t7 + x3)*(t1*x5 + t4 + protected_div(t5, x9))",33,9,"[-1.0, 9.932246311806159, 3.140505332195575, 20.44535466175471, -0.01425361114364594, -0.42717697125190346, -0.5787205574849191, 10.2395346984487, 5.214474380237006]","[-0.058270829013028144, 9.929130300131995, 3.140918699091647, 19.998497301813327, -0.014253401210141054, -0.5644928296973951, -0.44122144173761263, 10.233501897283224, 5.137975936762031]",0.2349544253163013,0.01680614319434443,0.2345149840725097,0.015780575721852118,0.2505106015802632,158.7673996107093,161.23930972306886,184.81910147059023,176.59202788914595,69.38369980535465,69.47663538085419,2312.448219933166,2334.137513920981,79.13054400234623,28.077784081445056,"[1.79056769e+00 1.58905777e+02 1.51803192e+03 5.25801624e+00
 2.70912892e+03 1.39919791e+04 1.60588058e+04 1.39237954e+02
 1.23122845e+02 8.80078233e+02]",1.7361485855512486,1.5016336014787377,0.23451498407251087
37,37,10.215810739807806*x4 + 5.119647250660863*x5 + 19.91626456481784*(x3 - 1*0.4461500151454653)*(x3 - sin(protected_sqrt(protected_exp(2.187854283996585)*protected_sqrt(-4.262603947415021))*cos(cos(cos(-1.9419634410631865))))) + 9.929125261306554*sin(3.143180244821514*x1*x2),t10*x5 + t2*sin(t3*x1*x2) + t4*(t8 + x3)*(t1*sin(protected_sqrt(protected_exp(t6)*protected_sqrt(t7))*cos(cos(cos(t5)))) + x3) + t9*x4,38,10,"[-1.0, 9.929125261306554, 3.143180244821514, 19.91626456481784, -1.9419634410631865, 2.187854283996585, -4.2626039474150215, -0.4461500151454653, 10.215810739807806, 5.119647250660863]","[-0.658999808225822, 9.929125412104955, 3.14318026296785, 19.916266514037584, -0.06131476876865435, 1.6936431976910487, -2.074192966221433, -0.5593709976545831, 10.215810402864472, 5.119647025859801]",0.23563174702485085,0.010427581163449091,0.23563174702480957,0.010427566513287542,0.24473889236926644,161.23975858536105,164.23975858536105,189.89663063123004,199.45803257037494,69.61987929268052,69.61987929268925,2199.2396855771726,2199.239995407261,94.42645269194401,35.41170058575038,"[7.32356398e+03 1.58905777e+02 1.52019197e+03 5.31485966e+00
 2.07478479e+01 5.40282485e+03 3.13974624e+02 1.40604470e+04
 1.39266376e+02 1.23094424e+02 8.88547902e+02]",1.2587626570322779,1.0231309100074677,0.23563174702481013
38,38,"10.1769376476417*x4 + 5.1056680003116055*x5 + 9.390767762519484*(x3 - 1*0.47474152380729084)*(x3 - protected_pow(protected_sqrt(protected_div(protected_sqrt(4.664594236776346 - x1), protected_exp(protected_sqrt(-4.2296647588368825e-9))))*sin(cos(x3 + x6*(-0.04218317203767662) + 50.86336338967362)), protected_sqrt(protected_exp(protected_div(sin(x1*x5), cos(cos(-23.56321022743253))))))) + 9.91495498071137*sin(3.144076944250854*x1*x2)","t12*x4 + t13*x5 + t3*sin(t4*x1*x2) + t5*(t6 + x3)*(t2*protected_pow(protected_sqrt(protected_div(protected_sqrt(t1*x1 + t9), protected_exp(protected_sqrt(t10))))*sin(cos(t7 + t8*x6 + x3)), protected_sqrt(protected_exp(protected_div(sin(x1*x5), cos(cos(t11)))))) + x3)",53,13,"[-1.0, -1.0, 9.91495498071137, 3.144076944250854, 9.390767762519484, -0.47474152380729084, 50.86336338967362, -0.04218317203767662, 4.664594236776346, -4.2296647588368825e-09, -23.56321022743253, 10.1769376476417, 5.1056680003116055]","[-11.45812053598136, -0.45341144422754687, 10.041167591941885, 3.1435595551445394, 11.895454333452987, -0.5908818218986882, 50.85988097211364, -0.029394627624034303, 22.498438910819107, -0.011371360897889708, -23.56196380199006, 10.216525493426818, 5.07987531620915]",0.23787666524378523,0.021208509094291218,0.23137090239805286,0.01898875811710353,0.2536771484962718,165.43754246160776,170.378718932196,201.90992506544103,261.02125705687115,68.71877123080388,70.09464757985754,2380.2967165006708,2427.241293834975,143.52666065841714,48.77582516765011,"[2.55795385e-01 9.32743660e+03 1.58848934e+02 1.55327484e+03
 1.45803369e+01 1.46242485e+04 3.52883870e+07 9.36619401e+06
 5.68434189e-01 1.37539189e+04 8.52651283e-02 1.39181111e+02
 1.23037580e+02 8.56317683e+02]",2.8372643360884293,2.605893433662896,0.23137090242553357
39,39,10.22094429858164*x4 + 5.122817721582083*x5 + 20.657049125311076*(x3 - 1*0.4379684639129758)*cos(27.274117695138155 - x3) + 9.935139579230166*sin(3.14515373051307*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*cos(t1*x3 + t6) + t7*x4 + t8*x5,28,8,"[-1.0, 9.935139579230166, 3.14515373051307, 20.657049125311076, -0.4379684639129758, 27.274117695138155, 10.22094429858164, 5.122817721582083]","[-0.055983503002406586, 9.929145152002961, 3.1431856871996042, 355.79230805052464, -0.44612032627114506, 26.73485520856346, 10.215828860807436, 5.119658356273776]",0.23675864373912553,0.01082316406674428,0.23563420605383104,0.010427792130617106,0.2447396859762684,157.2407986847168,159.2407986847168,180.68733035860961,173.68902246834745,69.6203993423584,69.85820192660049,2199.2444570629314,2207.6060114093793,64.47238260383328,39.59624052215578,"[1.92872304e+06 1.58962621e+02 1.52024882e+03 1.13686838e-01
 1.59804188e+04 4.48511130e+06 1.39294798e+02 1.23094424e+02
 8.88547902e+02]",1.387144928339238,1.1515108906057272,0.2356340377335109
40,40,10.391936393042542*x4 + 5.2510882411324005*x5 + 20.005176759255566*(x3 - 1*0.37462166631608085)*(x3 - sin(sin(cos(sin(sin(protected_sqrt(cos(x5)))))))) - 10.071140351761521*sin(-3.14752493619511*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*sin(sin(cos(sin(sin(protected_sqrt(cos(x5))))))) + x3) + t6*x4 + t7*x5,34,7,"[-1.0, -10.071140351761521, -3.14752493619511, 20.005176759255566, -0.37462166631608085, 10.391936393042542, 5.2510882411324005]","[-0.7131774309622686, -9.944545667231877, -3.143331391460319, 19.86121749677252, -0.5540220511694178, 10.227881022067292, 5.05256580124641]",0.24298968434278703,0.024018876571573457,0.23466675729393935,0.011976829877942805,0.24597356374996188,154.83159536783614,156.41401295025372,175.6729568557409,179.02574552785066,69.41579768391807,71.17597842719866,2232.0044031426573,2486.6765704632753,81.5284392751446,28.081508568787992,"[6.32712727e+03 1.58991043e+02 1.52596158e+03 5.48538992e+00
 1.41224064e+04 1.39380063e+02 1.23122845e+02 8.81243523e+02]",1.253439562243181,1.0187728049492408,0.23466675729394026
41,41,"10.23862173628265*x4 + 5.088563614309195*x5 + (x3 - 1*0.46751495744591215)*(x3 - 1*0.5394753312476004)*(x1 + protected_pow(x9 - 3.098303060207572, sin(x2)) - 6.652852896433521 - (7.811886128199691 - 1*32.23423569784)) + 9.851937315242646*sin(3.160481769471058*x1*x2)","t10*x4 + t11*x5 + t2*sin(t3*x1*x2) + (t8 + x3)*(t9 + x3)*(t1*(t6 + t7) + t5 + x1 + protected_pow(t4 + x9, sin(x2)))",40,11,"[-1.0, 9.851937315242646, 3.160481769471058, -3.098303060207572, -6.6528528964335205, 7.811886128199691, -32.23423569784, -0.46751495744591215, -0.5394753312476004, 10.23862173628265, 5.088563614309195]","[1.1438112542812795, -9.851937275173078, -3.160481836014654, -3.098302831978998, -3.2541254364081174, 12.487638171905335, 5.892686813021848, -0.5394753218689976, -0.46751496183263247, 10.238621657253297, 5.088563558158627]",0.23949306003482693,0.012541755345021884,0.23949306003480417,0.012541750611673882,0.2459358868964822,164.8729841955536,168.45919109210533,196.1350264274107,201.15888634619193,70.4364920977768,70.43649209778162,2243.95167350989,2243.951773613471,95.91581091193483,34.80658333648029,"[1.85116278e+03 1.59104729e+02 1.51604240e+03 1.05160325e+00
 5.48538992e+00 7.21911420e+00 7.21911420e+00 1.40774716e+04
 1.52613779e+04 1.39266376e+02 1.23009158e+02 9.17765419e+02]",1.7936133974047306,1.5541203373699277,0.2394930600348028
42,42,"10.215797116675464*x4 + 5.1533171401586975*x5 + 20.446146579723923*(x3 - 1*0.4300380067076537)*(x3 - cos(protected_pow(protected_pow(protected_sqrt(cos(protected_exp(protected_div(x4 - 1*2.6467873195748726, 26.926802691910048*0.07218986236540752)))), protected_pow(protected_exp(sin(x10 + x2)) + sin(x1*x3 + protected_pow(7.845945186134994, x6)), protected_sqrt(sin(sin(x3) + sin(x7))))), sin(cos(protected_sqrt(sin(cos(protected_sqrt(x6))))))))) - 9.945552419588184*sin(-3.13764393673836*x1*x2)","t10*x4 + t11*x5 + t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*cos(protected_pow(protected_pow(protected_sqrt(cos(protected_exp(protected_div(t6 + x4, t7*t8)))), protected_pow(protected_exp(sin(x10 + x2)) + sin(x1*x3 + protected_pow(t9, x6)), protected_sqrt(sin(sin(x3) + sin(x7))))), sin(cos(protected_sqrt(sin(cos(protected_sqrt(x6)))))))) + x3)",64,11,"[-1.0, -9.945552419588184, -3.13764393673836, 20.446146579723923, -0.4300380067076537, -2.6467873195748726, 26.926802691910048, 0.07218986236540752, 7.845945186134994, 10.215797116675464, 5.1533171401586975]","[-1.004312307758019, -9.948798762876917, -3.137894703468674, 20.44818219346453, -0.4281895708563425, -2.619991259786433, 26.926803577882076, 0.07059706600195875, 7.8487071584749035, 10.219699992304246, 5.155020435275657]",0.23088214806120683,0.01772241078044758,0.23087917286960585,0.017676114361487732,0.2525386396686573,161.2295548529708,164.81576174952252,192.4915970848279,284.65138576608877,68.6147774264854,68.61540663721053,2352.5361672628596,2353.5152707039656,181.32565401959783,34.71095432000553,"[4.92332219e+03 1.58820512e+02 1.52013513e+03 5.00222086e+00
 1.70691692e+04 2.16573426e+01 1.70530257e-01 1.68687393e+04
 4.54747351e-01 1.39209533e+02 1.23009158e+02 8.52566018e+02]",2.095861266358618,1.8675404128069897,0.2283208535516284
43,43,10.221475663823112*x4 + 5.119093709022131*x5 + 16.476522147261065*(x3 - 1*0.5823347350436733)*(x3 - sin(0.5215943214648757)*cos(x3)) + 9.935373239678977*sin(3.1516686214820084*x1*x2),t2*sin(t3*x1*x2) + t4*(t6 + x3)*(t1*(sin(t5)*cos(x3)) + x3) + t7*x4 + t8*x5,30,8,"[-1.0, 9.935373239678977, 3.1516686214820084, 16.476522147261065, 0.5215943214648757, -0.5823347350436733, 10.221475663823112, 5.119093709022131]","[-0.6930560684675141, 9.935373399517081, 3.151668615346083, 16.476522108594082, 0.8022704232252553, -0.5823348048990229, 10.221475865939457, 5.119093746544952]",0.23750623616625277,0.014967523939624814,0.23750623616624358,0.014967524468794494,0.24997726879583673,158.03261419273957,160.03261419273957,181.4791458666324,170.2196064327228,70.01630709636979,70.01630709637173,2295.2533418508174,2295.253330659631,69.07755278982138,31.125746546531616,"[5.10974019e+03 1.58991043e+02 1.53102064e+03 7.78754838e+00
 2.29420039e+03 1.45521142e+04 1.39209533e+02 1.23066002e+02
 9.02730335e+02]",1.3086056974065916,1.0710994612403477,0.237506236166244
44,44,"10.212624075713396*x4 + x5*protected_sqrt(x1*x7*protected_exp(protected_sqrt(x4))*sin(x7) - (-(protected_pow(x5, 6.014308062222412) - 3.460288730161037*(-7.524716659509082)) - protected_div(-0.015918685632503586*49.429053070115714*(x9 + 0.8687630423262983), protected_pow(protected_exp(-0.3670314885394612), protected_sqrt(1.3805416597410958))) + sin(x10 - 0.30850784469134257)) + protected_sqrt(x7*x8 + protected_pow(x6, x8))) + 19.896046725176337*(x3 - 1*0.4590337481652482)*(x3 - 1*0.5456576557600471) + 9.922276882511497*sin(3.148859783146505*x1*x2)","t4*sin(t5*x1*x2) + t6*(t7 + x3)*(t8 + x3) + t9*x4 + x5*protected_sqrt(t3*(t1*(t12*t13 + protected_pow(x5, t11)) + t2*protected_div(t14*t15*(t16 + x9), protected_pow(protected_exp(t17), protected_sqrt(t18))) + sin(t10 + x10)) + x1*x7*protected_exp(protected_sqrt(x4))*sin(x7) + protected_sqrt(x7*x8 + protected_pow(x6, x8)))",71,18,"[-1.0, -1.0, -1.0, 9.922276882511497, 3.148859783146505, 19.896046725176337, -0.5456576557600471, -0.4590337481652482, 10.212624075713396, -0.30850784469134257, 6.014308062222412, -3.4602887301610368, -7.524716659509082, -0.015918685632503586, 49.429053070115714, 0.8687630423262983, -0.3670314885394612, 1.3805416597410958]","[-0.1651780980137629, 0.3322120430520125, -36.10458764831159, 9.972066807711297, 3.1445950855125155, 20.108565678637714, -0.46348891599674374, -0.541411070756502, 10.233932536982694, -17.8949832624138, 8.214248024952784, -1.520830631406494, -7.2556273760683885, -0.02470825559261153, 6.1865676439657875, -5.7237493298480056, -8.634847328003703, -9.840998342265328]",0.2306270812398065,0.011115612698763426,0.22131139578725711,0.02716554189642644,0.260954787609634,171.18265719845317,180.68265719845317,220.6808907322269,322.63034850645226,66.59132859922659,68.56146363078459,2553.224068451039,2213.790884200618,205.2163948106277,50.822625096598024,"[ 2.06009048e+05  1.05490017e+03  5.11590770e-01  1.58820512e+02
  1.53653446e+03  5.40012479e+00  1.56855720e+04  1.43482737e+04
  1.39209533e+02  1.74850356e+02 -5.68434189e-02  2.32699904e+03
  1.02176045e+02  1.90708448e+05  2.98427949e+00  4.12114787e+00
  0.00000000e+00  0.00000000e+00  7.80175924e+02]",2.203606364783321,1.981949589972359,0.22165677481096221
