,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
53,53,"(x2 - 1*5.0042359657235895)*(protected_pow(sin(x1), protected_div(-1.6667860749110024, -51.664237973858775) + protected_sqrt(3.553520610987107))*cos(x1) - 1*1.0503637504426633)*protected_exp(x1*(-1.064756635972449))*protected_pow(x1, 3.1494530368815243)*sin(x1)*cos(x1)","(t6 + protected_pow(sin(x1), protected_div(t3, t4) + protected_sqrt(t5))*cos(x1))*(t7 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",30,7,"[-1.064756635972449, 3.1494530368815243, -1.6667860749110024, -51.664237973858775, 3.553520610987107, -1.0503637504426633, -5.0042359657235895]","[-1.064755482494851, 3.149449006199215, 612.5257384276704, -125.45198469484644, -46.23845286023847, -1.0503644562296521, -5.004235903714057]",0.007517766250670062,0.0005029997221971666,0.007517766250568667,0.0005030031807421057,0.008667393135267966,-188.7746906990236,-187.19227311660603,-167.93332921111886,0.7954384843247482,-102.3873453495118,-102.38734534890177,-14459.114436105996,-14459.116516913771,71.93685818395112,31.245925649885436,"[1.20831771e+05 1.42918566e+04 5.68434189e-02 1.13686838e-01
 5.11590770e-01 6.73009026e+03 1.48480694e+03 5.85820658e+05]",0.13448800034427072,0.12697023409371083,0.00751776625055988
54,54,"(x2 - 1*5.00495348123427)*(protected_pow(sin(x1), protected_exp(protected_div(protected_exp(protected_div(-(x1 - 2.0520468461805286) + protected_exp(-2.18151911352422), -2.9171405027895383*4.103921053990397 - 2.7495489979230006 - 2.2547856241005526)), protected_div(protected_exp(3.568240257438224)*protected_exp(sin(-4.325377067963226))*cos(1.5485382323276276), protected_sqrt(-x1 + x1 - 1*(-0.3788502313323176) + 0.9947819811278428)))))*cos(x1) - 1*1.0333377709242104)*protected_exp(x1*(-1.0619711764103474))*protected_pow(x1, 3.1484685941408763)*sin(x1)*cos(x1)","(t16 + protected_pow(sin(x1), protected_exp(protected_div(protected_exp(protected_div(t1*(t6 + x1) + protected_exp(t5), t10 + t7*t8 + t9)), protected_div(protected_exp(t12)*protected_exp(sin(t13))*cos(t11), protected_sqrt(t14 + t15 + t2*x1 + x1)))))*cos(x1))*(t17 + x2)*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",60,17,"[-1.0, -1.0, -1.0619711764103474, 3.1484685941408763, -2.18151911352422, -2.0520468461805286, -2.9171405027895383, 4.103921053990397, -2.7495489979230006, -2.2547856241005526, 1.5485382323276276, 3.568240257438224, -4.325377067963226, 0.9947819811278428, 0.3788502313323176, -1.0333377709242104, -5.00495348123427]","[1.8432877338488085, -6.211532058454573, -1.05302757460111, 3.117542718291911, -2.0032512678362617, -1.698890024387064, -4.24938810828216, 1.8016271462995812, -2.5025572980895103, -1.2182926868341672, -0.8121407792812849, 1.9721937531370022, -6.457307859288606, 2.053608459291293, 1.5508396492859022, -1.0499567167933745, -5.007799084139202]",0.00747689641981863,0.0005131178324419162,0.00723864432000178,0.0005018318448958247,0.008676544022677354,-172.1333232686769,-163.68887882423243,-125.24025992089123,69.35797448008407,-104.06666163433844,-102.63323563909691,-14459.819161584808,-14453.029031322378,143.87371636790223,29.550919746520282,"[ 4.63273864e+00 -6.30961949e+00  1.21265430e+05  1.43267869e+04
  5.68434189e-02  3.66640052e+00  4.83169060e-01  2.52953214e+00
  1.98951966e-01  1.98951966e-01  1.50862434e+02  1.38470568e+02
  1.34576794e+02 -1.73940862e+01 -1.73940862e+01  6.77889034e+03
  1.48565960e+03  5.37191198e+05]",0.14722511940070004,0.13999146406157795,0.007233655339122106
55,55,"(x2 - 1*5.003704762504439)*(protected_pow(sin(x1 - 1*2.175457113556925 - cos(0.23108695871194745)), 1.9636893164339944)*cos(x1) - 1*1.0403767814196936)*protected_exp(x1*(-1.0699996947937491))*protected_pow(x1, 3.17434247003372)*sin(x1)*cos(x1)","(t7 + protected_pow(sin(t1*cos(t5) + t4 + x1), t6)*cos(x1))*(t8 + x2)*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",32,8,"[-1.0, -1.0699996947937491, 3.17434247003372, -2.175457113556925, 0.23108695871194745, 1.9636893164339944, -1.0403767814196936, -5.003704762504439]","[-36.90367853204522, -1.0699968668625714, 3.174332655265722, -35.533202308337934, -3.4157040875129256, 1.9636782696941308, -1.0403783364837162, -5.0037049151973765]",0.007514478327258397,0.0004786691185858766,0.007514478327137485,0.00047866589902564643,0.008645436442671456,-186.81425379139716,-184.81425379139716,-163.36772211750434,11.82855770325542,-102.40712689569858,-102.40712689497111,-14473.756780199796,-14473.754843175388,70.31118647475903,43.924498124194976,"[2.51606025e+03 1.20835807e+05 1.42883323e+04 2.71498379e+03
 2.70931650e+05 8.75388650e+01 6.88464752e+03 1.48480694e+03
 5.85247847e+05]",0.1893409825362458,0.18182650420903168,0.007514478327214096
56,56,"(x2 - 1*4.995134555605286)*(protected_pow(sin(x1), 1.918374812499059)*cos(x1) - sin(protected_sqrt(-2.4674061186437317)))*protected_exp(x1*(-1.0546626939825878))*protected_pow(x1, 3.154654254107563)*sin(x1)*cos(x1)","(t6 + x2)*(t1*sin(protected_sqrt(t5)) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",27,6,"[-1.0, -1.0546626939825878, 3.154654254107563, 1.918374812499059, -2.4674061186437317, -4.995134555605286]","[-1.1189089242487598, -1.0647561536130508, 3.14945087586554, 1.917338597435419, -1.4858552604614412, -5.0042357396142645]",0.007619093743280069,0.00031133491976536166,0.007517766250632733,0.000503003455034229,0.008667393113181598,-190.77469069825273,-189.5572993939049,-172.53849939633608,-14.79150520009096,-102.38734534912636,-101.77771604426404,-14459.114271080183,-14574.430216306046,62.16979751083924,25.426042638196165,"[5.93070126e+03 1.20831714e+05 1.42918282e+04 8.96989150e+01
 1.68341785e+02 1.48477852e+03 5.85820658e+05]",0.13386064617417645,0.12634287992356016,0.00751776625061629
57,57,"(x2 - 1*5.0042356889490405)*(protected_pow(sin(x1), protected_exp(-2.8614778810341743) + protected_exp(0.6206539972417032))*cos(x1) - 1*1.0503636271782202)*protected_exp(x1*(-1.0647539718160655))*protected_pow(x1, 3.1494446399879665)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(x1), protected_exp(t3) + protected_exp(t4))*cos(x1))*(t6 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",29,6,"[-1.0647539718160655, 3.1494446399879665, -2.8614778810341743, 0.6206539972417032, -1.0503636271782202, -5.0042356889490405]","[-1.0647543888079904, 3.1494455246303477, -2.8614778506927605, 0.6206550221540088, -1.0503645106137218, -5.0042358612273645]",0.00751776625064677,0.0005030003828212472,0.00751776625056279,0.0005030035988057822,0.008667393336685546,-190.77469069909435,-189.55729939474654,-172.5384993971777,-16.15818663396466,-102.38734534954718,-102.38734534904191,-14459.114184581102,-14459.116119454218,63.71951274275037,22.509645972832146,"[1.20831743e+05 1.42918566e+04 2.55795385e-01 3.10706127e+02
 6.73003342e+03 1.48480694e+03 5.85820686e+05]",0.1278867003588947,0.12036893410833191,0.00751776625056279
58,58,"(x2 - 1*5.01802688596735)*(protected_pow(sin(x1), protected_sqrt(protected_sqrt(x2 + x2 - (x2 + 19.502651075441094) - cos(sin(x2)))))*cos(x1) - 1*1.0381198195382013)*protected_exp(x1*(-1.0675257350284815))*protected_pow(x1, 3.167714564210509)*sin(x1)*cos(x1)","(t6 + protected_pow(sin(x1), protected_sqrt(protected_sqrt(t1*(t5 + x2) + t2*cos(sin(x2)) + x2 + x2)))*cos(x1))*(t7 + x2)*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",35,7,"[-1.0, -1.0, -1.0675257350284815, 3.167714564210509, 19.502651075441094, -1.0381198195382013, -5.01802688596735]","[-1.3849898719122677, 37.558954105738444, -1.0668065552306163, 3.164692105792485, 34.711651021781265, -1.0352070521381675, -5.018757543956582]",0.0073981455751883805,0.00047924359994703033,0.0072083426085733674,0.0009237183277008885,0.00910128078212963,-192.49793924389962,-190.91552166148205,-171.65657775599487,3.9143283927921857,-104.24896962194981,-103.10703422440636,-14205.994304654407,-14473.409210747597,80.5904782547916,27.57281975995039,"[2.80294898e+02 1.13686838e-01 1.20858431e+05 1.42887302e+04
 2.84217094e-01 6.88979185e+03 1.47065293e+03 5.31911923e+05]",0.14406367871319667,0.13685533610466655,0.007208342608530135
59,59,"(x2 - 1*5.004235660333127)*(protected_pow(sin(x1), protected_sqrt(-3.019036263286156) + cos(-4.893174304130319))*cos(x1) - 1*1.0503642683396455)*protected_exp(x1*(-1.0647572584862837))*protected_pow(x1, 3.1494545262478857)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(x1), protected_sqrt(t3) + cos(t4))*cos(x1))*(t6 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",29,6,"[-1.0647572584862837, 3.1494545262478857, -3.019036263286156, -4.893174304130319, -1.0503642683396455, -5.004235660333127]","[-1.0647572750185441, 3.149454533604703, -3.0190362606611814, -4.893174300145919, -1.050364312055822, -5.004235706517106]",0.007517766250655933,0.0005030086575093418,0.0075177662506543085,0.0005030090612774868,0.008667399523335156,-190.7746906979931,-189.55729939364528,-172.53849939607645,-10.115530478445578,-102.38734534899655,-102.38734534898678,-14459.110898125726,-14459.11114104982,66.77496769682733,25.496847173723637,"[1.20831714e+05 1.42917997e+04 7.44648787e+00 8.68851657e+01
 6.73009026e+03 1.48480694e+03 5.85820658e+05]",0.13246201231186322,0.12494424606129159,0.007517766250571616
60,60,"(x2 - 1*5.004235865158788)*(protected_pow(sin(x1), protected_sqrt(protected_div(27.999671057469875, -7.61649211841783)))*cos(x1) - 1*1.0503649500402314)*protected_exp(x1*(-1.0647566366550507))*protected_pow(x1, 3.1494521750618802)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(x1), protected_sqrt(protected_div(t3, t4)))*cos(x1))*(t6 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",28,6,"[-1.0647566366550507, 3.1494521750618802, 27.999671057469875, -7.61649211841783, -1.0503649500402314, -5.004235865158788]","[-1.0647566762293394, 3.149452155483196, 27.726378692075215, -7.542179704844976, -1.0503649309173229, -5.004235949619917]",0.007517766250640548,0.0005030069682072457,0.007517766250629311,0.0005030148067557074,0.008667405484206542,-190.7746906982939,-189.5572993939461,-172.53849939637726,-11.125464031806892,-102.38734534914695,-102.38734534907934,-14459.107441401591,-14459.112157405832,67.14106763835437,24.12081367898569,"[1.20831601e+05 1.42917997e+04 1.42108547e-01 1.44950718e+00
 6.73003342e+03 1.48477852e+03 5.85820658e+05]",0.13268825736240464,0.12517049111184317,0.0075177662505614825
61,61,"(x2 - 1*5.005533519838082)*(protected_pow(sin(x1), protected_sqrt(protected_div(protected_div(protected_exp(protected_div(cos(protected_sqrt(47.026244218754286)), protected_pow(-1.1199940693506962, 0.6192270135684371) + cos(-0.8533823791983368))) + protected_pow(protected_div(sin(protected_pow(x2, -31.457006729105572)), protected_sqrt(x2*x2)), 0.2654133810070796*x2*(x2 - 1*1.6479299037589703) - sin(0.14102971965577585)*cos(-0.014269941181285219)), cos(sin(protected_exp(cos(protected_div(x1, 21.51789859361707)))))), protected_exp(protected_div(protected_exp(protected_exp(-2.6538889252761995)), cos(-2.0353884212654507)*(-29.076124464753413)*10.978544255062571)*cos(protected_pow(2.291975059212132 - 1*(-0.08374377712233214), protected_pow(2.60271768742915, x2))) - protected_exp(protected_div(x1, 22.65918212685517))*sin(protected_div(x2, 4.252529806853257)) - protected_sqrt(-2.920741165172736) + protected_sqrt(3.3739214199339034 - x1) - 3.464629744203841 + 4.345734921534799))))*cos(x1) - 1*1.0720744698720777)*protected_exp(x1*(-1.0773129198097613))*protected_pow(x1, 3.1840595599732775)*sin(x1)*cos(x1)","(t30 + protected_pow(sin(x1), protected_sqrt(protected_div(protected_div(protected_exp(protected_div(cos(protected_sqrt(t12)), protected_pow(t13, t14) + cos(t15))) + protected_pow(protected_div(sin(protected_pow(x2, t7)), protected_sqrt(x2*x2)), t1*(sin(t10)*cos(t11)) + t8*x2*(t9 + x2)), cos(sin(protected_exp(cos(protected_div(x1, t16)))))), protected_exp(t18 + t19 + t3*protected_sqrt(t20) + t4*(protected_exp(protected_div(x1, t22))*sin(protected_div(x2, t21))) + protected_div(protected_exp(protected_exp(t26)), t28*t29*cos(t27))*cos(protected_pow(t23 + t24, protected_pow(t25, x2))) + protected_sqrt(t17 + t2*x1)))))*cos(x1))*(t31 + x2)*protected_exp(t5*x1)*protected_pow(x1, t6)*sin(x1)*cos(x1)",107,31,"[-1.0, -1.0, -1.0, -1.0, -1.0773129198097613, 3.1840595599732775, -31.457006729105572, 0.2654133810070796, -1.6479299037589703, 0.14102971965577585, -0.014269941181285219, 47.026244218754286, -1.1199940693506962, 0.6192270135684371, -0.8533823791983368, 21.51789859361707, 3.3739214199339034, 4.345734921534799, -3.464629744203841, -2.920741165172736, 4.252529806853257, 22.65918212685517, 2.291975059212132, 0.08374377712233214, 2.60271768742915, -2.6538889252761995, -2.0353884212654507, -29.076124464753413, 10.978544255062571, -1.0720744698720777, -5.005533519838082]","[-1.0, -1.0, -1.0, -1.0, -1.0773129198097613, 3.1840595599732775, -31.457006729105572, 0.2654133810070796, -1.6479299037589703, 0.14102971965577585, -0.014269941181285219, 47.026244218754286, -1.1199940693506962, 0.6192270135684371, -0.8533823791983368, 21.51789859361707, 3.3739214199339034, 4.345734921534799, -3.464629744203841, -2.920741165172736, 4.252529806853257, 22.65918212685517, 2.291975059212132, 0.08374377712233214, 2.60271768742915, -2.6538889252761995, -2.0353884212654507, -29.076124464753413, 10.978544255062571, -1.0720744698720777, -5.005533519838082]",0.006964813684330278,0.002095595693069355,0.006964813684330278,0.002095595693069355,0.010200986438532612,-147.42828647585767,-115.90589841615619,-64.06284052423874,222.1510127622008,-105.71414323792884,-105.71414323792884,-13500.943024919365,-13500.943024919365,256.5747941894257,71.29036181070396,"[ 1.53761448e+01  1.48105528e+02  1.94205541e+02  3.91935373e+01
  1.19875949e+05  1.41796761e+04  1.75158610e+12  4.93116659e+01
  1.71411330e+02  7.63577646e+02  7.38964445e-01  0.00000000e+00
  1.79056769e+00  8.52651283e-02  3.09796633e+00  0.00000000e+00
  1.07718279e+01  6.64783784e+01  6.64783784e+01  5.65592018e+00
  3.78008735e+00  0.00000000e+00 -6.29246492e+09 -6.29320014e+09
  3.60470689e+10  2.84217094e-02  2.84217094e-02  2.84217094e-02
  0.00000000e+00  6.68865141e+03  1.47687729e+03  4.89483597e+05]",0.16089222677232765,0.1539568511088513,0.006935375663476356
62,62,"(x2 - 1*5.005226896325648)*(protected_pow(sin(x1), protected_exp(-protected_pow(protected_div(cos(cos(3.1433564725322443)), protected_sqrt(protected_exp(x2))), protected_pow(x2 - 1.6292509906336128 + sin(1.270860172937327), protected_div(protected_sqrt(-3.187728199947412e-5), sin(-3.133312207519924)))) + cos(protected_pow(x2 - (x2 - 1*(-0.20368655445950673)) + 2.3093158117923576, cos(x1) - cos(0.22511688777957517)))))*cos(x1) - 1*1.0269703156136805)*protected_exp(x1*(-1.024102883420534))*protected_pow(x1, 3.0626888099100396)*sin(x1)*cos(x1)","(t14 + protected_pow(sin(x1), protected_exp(t3*protected_pow(protected_div(cos(cos(t9)), protected_sqrt(protected_exp(x2))), protected_pow(t10 + x2 + sin(t11), protected_div(protected_sqrt(t12), sin(t13)))) + cos(protected_pow(t1*(t7 + x2) + t6 + x2, t2*cos(t8) + cos(x1)))))*cos(x1))*(t15 + x2)*protected_exp(t4*x1)*protected_pow(x1, t5)*sin(x1)*cos(x1)",59,15,"[-1.0, -1.0, -1.0, -1.024102883420534, 3.0626888099100396, 2.3093158117923576, 0.20368655445950673, 0.22511688777957517, 3.1433564725322443, -1.6292509906336128, 1.270860172937327, -3.187728199947412e-05, -3.133312207519924, -1.0269703156136805, -5.005226896325648]","[-1.1754045450083563, -0.7418692163826894, -0.3749330155129505, -1.0205487004694311, 3.064310363926643, -2.2978333385908343, -4.31739924009217, -0.6454150543054585, -1.5697895907060637, -1.9516503021477194, -1.1100929478453785, 5.844973371958159, -3.2145529033229603, -1.0127975149742898, -5.007539686035101]",0.007241937507978092,0.0007541706129648978,0.006743375441345471,0.0010799481342011424,0.009120497956633233,-182.0928198342544,-175.53860296678454,-140.41009685844494,70.12790638780191,-107.0464099171272,-104.0468484144084,-14111.999806372474,-14308.001423132351,141.47582109510387,35.698495209825246,"[2.77211143e+03 1.35003120e+01 6.30677732e+01 1.21038710e+05
 1.42879628e+04 9.43884970e+01 1.30427225e+02 4.17799129e+00
 2.84217094e-02 8.26787527e+01 1.63424829e+01 2.84217094e-02
 3.93640676e+01 7.53638574e+03 1.47397827e+03 4.50903940e+05]",0.2169101292460269,0.21019714827466957,0.006712980971357347
63,63,"(x2 - 1*5.026355780631444)*(protected_pow(sin(x1), protected_div((x1 - 1*1.1713550341966397)*protected_exp(-0.8403852890722373), sin(protected_exp(0.52897265675127))) - sin(protected_div(x1*(-1.6890523953158116), sin(-1.3788027211646727))))*cos(x1) - 1*1.2208226284772994)*protected_exp(x1*(-0.9413988799179848))*protected_pow(x1, 2.6320552586974375)*sin(x1)*cos(x1)","(t10 + x2)*(t9 + protected_pow(sin(x1), t1*sin(protected_div(t7*x1, sin(t8))) + protected_div((t5 + x1)*protected_exp(t4), sin(protected_exp(t6))))*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",42,10,"[-1.0, -0.9413988799179848, 2.6320552586974375, -0.8403852890722373, -1.1713550341966397, 0.52897265675127, -1.6890523953158116, -1.3788027211646727, -1.2208226284772994, -5.026355780631444]","[-1.9694978256201692, -0.9218126880938725, 2.7221429969701334, -0.4561670005662148, -2.8257391818233395, 0.7238871486998907, 0.6184637181433762, -1.7389465443983836, -1.075393616497356, -5.0123926699869745]",0.006256303496757421,0.003151260278589462,0.006186463512628973,0.0025823368420425092,0.010728831246365748,-198.794058029393,-195.794058029393,-170.13718598352398,19.24415037372465,-110.3970290146965,-109.97684195723119,-13208.098841624364,-12865.81029773516,96.70857390574993,32.93260548267122,"[6.88658019e+01 1.21401627e+05 1.42667886e+04 1.88236982e+02
 5.89466254e+01 2.29590569e+02 3.50539153e+03 3.85966814e+01
 6.70226541e+03 1.48196477e+03 3.53877056e+05]",0.25527400103734094,0.24908753752471433,0.006186463512626619
64,64,"(x2 - 1*4.995135136264502)*(protected_pow(sin(x1), 1.9183628880283243)*cos(x1) - protected_sqrt(cos(sin((3.8488915911185773 - x2)*protected_exp(-54.274002405148295)))))*protected_exp(x1*(-1.0546587131182328))*protected_pow(x1, 3.1546419364341993)*sin(x1)*cos(x1)","(t8 + x2)*(t2*protected_sqrt(cos(sin((t1*x2 + t7)*protected_exp(t6)))) + protected_pow(sin(x1), t5)*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",33,8,"[-1.0, -1.0, -1.0546587131182328, 3.1546419364341993, 1.9183628880283243, -54.274002405148295, 3.8488915911185773, -4.995135136264502]","[-0.5123539303061881, -1.0503652186186174, -1.0647555823286239, 3.1494488306263055, 1.917334964654099, -53.15854080452007, 2.343653401442949, -5.0042360085862905]",0.007619093743419794,0.00031132543953893427,0.007517766250598257,0.0005030074303251904,0.008667397388619017,-186.77469069866757,-184.77469069866757,-163.32815902477475,-3.385543446412008,-102.38734534933378,-101.7777160434234,-14459.111879376016,-14574.435920013593,75.98530806880352,23.016493834118258,"[0.00000000e+00 6.73000500e+03 1.20831686e+05 1.42917429e+04
 8.97273367e+01 0.00000000e+00 0.00000000e+00 1.48472168e+03
 5.85820686e+05]",0.14080476600659347,0.1332869997560092,0.007517766250584296
65,65,"(x2 - 1*5.004758475062852)*(protected_pow(sin(x1), -(-protected_div(protected_pow(protected_exp(cos(protected_pow(36.84895947929117, -7.667969456807206))), protected_exp(sin(-1*9.090340251607099 - 0.24540090326450387))), protected_pow(protected_div(-x2 - protected_exp(4.887357245325266) - 11.622023963502771, protected_exp(x2*(-2.6930792109739685))), protected_exp(sin(x1 - 1.0345080689058408)))) + sin(protected_sqrt(protected_div(sin(protected_sqrt(0.0008616748477601851)), protected_div(x2 - 5.519790764951526, protected_exp(x1)))))) + protected_exp(protected_exp(protected_div(protected_sqrt(x1 + x1)*cos(x2 - 0.035195128342036024), protected_pow(protected_div(protected_pow(x1, -15.956905043669959), protected_div(45.97890077015538, -5.593458787521365)), protected_div(0.44755007731231844, -3.3174007144303235)*cos(0.22773157797758084))))))*cos(x1) - 1*1.0179830515206303)*protected_exp(x1*(-1.1057340654885262))*protected_pow(x1, 3.299179258493112)*sin(x1)*cos(x1)","(t24 + protected_pow(sin(x1), t4*(t3*protected_div(protected_pow(protected_exp(cos(protected_pow(t16, t17))), protected_exp(sin(t18 + t19))), protected_pow(protected_div(t1*x2 + t2*protected_exp(t21) + t20, protected_exp(t22*x2)), protected_exp(sin(t23 + x1)))) + sin(protected_sqrt(protected_div(sin(protected_sqrt(t14)), protected_div(t15 + x2, protected_exp(x1)))))) + protected_exp(protected_exp(protected_div(protected_sqrt(x1 + x1)*cos(t7 + x2), protected_pow(protected_div(protected_pow(x1, t8), protected_div(t9, t10)), protected_div(t11, t12)*cos(t13))))))*cos(x1))*(t25 + x2)*protected_exp(t5*x1)*protected_pow(x1, t6)*sin(x1)*cos(x1)",91,25,"[-1.0, -1.0, -1.0, -1.0, -1.1057340654885262, 3.299179258493112, -0.035195128342036024, -15.956905043669959, 45.97890077015538, -5.5934587875213655, 0.44755007731231844, -3.3174007144303235, 0.22773157797758084, 0.0008616748477601851, -5.519790764951526, 36.84895947929117, -7.667969456807206, -0.24540090326450387, -9.090340251607099, -11.622023963502771, 4.887357245325266, -2.6930792109739685, -1.0345080689058408, -1.0179830515206303, -5.004758475062852]","[-27.85777485761566, -1824.3068865539137, -10231.018880321279, -0.6551868911302564, -1.147403410082022, 3.4198100436414722, 0.35412556245105614, -15.459004434976075, 72.32294792559492, -3026.3733411680782, 941.3870481837882, -653.1128971345623, -1.4697712632169937, -7.761705041436119, -38.20587597525222, 35.984218670043504, -7.846265310667856, 1.7698052075682007, -6.48165926592894, -21.696078895195924, 21.007474247773057, 0.03959943297681793, 1.6412953775129997, -1.0410225436357743, -4.9967157586406294]",0.007346060603371918,0.001396303162941917,0.006926489741690039,0.0024397672886005977,0.010517841695919676,-159.88943276302905,-140.6565560507003,-92.15500792733866,154.11580970342482,-105.94471638151452,-103.42039957405294,-13293.874750500176,-13921.667161971438,218.20846982465173,41.85205626028761,"[0.00000000e+00 0.00000000e+00 5.68434189e-02 2.18847163e+01
 1.20604057e+05 1.42587169e+04 2.10036433e+01 3.12638804e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.36835990e+03 1.08002496e+00 2.84217094e-02 0.00000000e+00
 0.00000000e+00 5.68434189e-02 5.68434189e-02 0.00000000e+00
 1.27897692e+00 4.99085218e+01 2.80238055e+02 7.16312343e+03
 1.44834189e+03 4.82806655e+05]",0.30029401823398816,0.2941051163526607,0.006188901881327475
66,66,"(x2 - 1*4.995134603700125)*(protected_pow(sin(x1), 1.9183757427686152)*cos(x1) - protected_pow(cos(protected_exp(-0.49701784527142157)), protected_pow(cos(3.109254395601867), protected_exp(35.83752034182983))))*protected_exp(x1*(-1.0546631041419945))*protected_pow(x1, 3.1546553217103313)*sin(x1)*cos(x1)","(t8 + x2)*(t1*protected_pow(cos(protected_exp(t5)), protected_pow(cos(t6), protected_exp(t7))) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",33,8,"[-1.0, -1.0546631041419945, 3.1546553217103313, 1.9183757427686152, -0.49701784527142157, 3.109254395601867, 35.83752034182983, -4.995134603700125]","[-1.0503752069898284, -1.0647552274662548, 3.149447642061924, 1.9173327137566814, -5.432142635623871, -9.805816398877516, -9.174954725635217, -5.004235837448355]",0.007619093743304749,0.00031133623429895307,0.00751776625058651,0.0005030087907069101,0.00866739861043712,-186.7746906988089,-184.7746906988089,-163.3281590249161,-6.862269206253103,-102.38734534940446,-101.77771604411555,-14459.111060912497,-14574.42942542671,72.50841105209524,23.01666509105611,"[6.72989131e+03 1.20831743e+05 1.42918566e+04 8.97557584e+01
 2.84217094e-02 0.00000000e+00 2.84217094e-02 1.48475010e+03
 5.85820658e+05]",0.13354230348111845,0.12602453723047247,0.007517766250645993
67,67,"(x2 - 1*5.004235795215586)*(protected_pow(sin(x1), protected_div(protected_sqrt(-1.428637612662374) - sin(protected_pow(-1.4398027378500233, 7.934505902351115)) + sin(6.273474893353633), cos(protected_div(cos(4.330025675173964), protected_sqrt(50.118794631336414)))))*cos(x1) - 1*1.0503637364986405)*protected_exp(x1*(-1.0647570292786794))*protected_pow(x1, 3.1494541487109053)*sin(x1)*cos(x1)","(t10 + protected_pow(sin(x1), protected_div(t1*sin(protected_pow(t6, t7)) + protected_sqrt(t4) + sin(t5), cos(protected_div(cos(t8), protected_sqrt(t9)))))*cos(x1))*(t11 + x2)*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",42,11,"[-1.0, -1.0647570292786794, 3.1494541487109053, -1.4286376126623739, 6.273474893353633, -1.4398027378500233, 7.934505902351115, 4.330025675173964, 50.118794631336414, -1.0503637364986405, -5.004235795215586]","[-1.148128417980095, -1.0647557917803463, 3.149449996867554, -6.3703737156610165, 5.607568970165815, -0.3014605128608471, 7.5504183898772, 3.2220133241583615, 50.34720992237425, -1.0503645010306506, -5.004235618871279]",0.007517766250662237,0.0005030049498107654,0.007517766250610276,0.0005030068153150887,0.008667396742023187,-180.77469069852293,-177.18848380197122,-149.51264846666584,24.1118329823507,-102.38734534926147,-102.38734534894886,-14459.112249392258,-14459.113371759026,100.71160145753157,25.787576874080592,"[-1.13686838e-01  1.20831771e+05  1.42917997e+04  3.55271368e+00
  5.57065505e+01 -5.68434189e-02 -2.84217094e-02 -5.68434189e-02
 -5.68434189e-02  6.73003342e+03  1.48480694e+03  5.85820658e+05]",0.13114768737635418,0.12362992112569333,0.007517766250660851
